Date,LEI(YoY)_raw,LEI(YoY)_restored
2008-11-30,-175.344624,-0.174711461488
2008-12-31,-183.340404,-0.19179844334800003
2009-01-31,-186.41844,-0.19837620628000002
2009-02-28,-187.101252,-0.19983537552399994
2009-03-31,-188.40369600000002,-0.20261869835200003
2009-04-30,-185.582592,-0.196589999104
2009-05-31,-179.850996,-0.18434157845200005
2009-06-30,-175.192056,-0.174385423672
2009-07-31,-163.45836,-0.14931051531999998
2009-08-31,-154.759176,-0.13072035911199997
2009-09-30,-143.00582400000002,-0.10560344588800002
2009-10-31,-125.13805200000002,-0.06742001712400005
2009-11-30,-108.659304,-0.03220493264800002
2009-12-31,-89.42122800000001,0.008906835763999971
2010-01-31,-77.14699200000001,0.03513687809599997
2010-02-28,-69.48910800000002,0.051501776203999976
2010-03-31,-52.71271200000004,0.08735293445599991
2010-04-30,-50.825736000000006,0.091385402168
2010-05-31,-51.054588000000024,0.09089634544399995
2010-06-30,-54.44478000000001,0.08365150513999998
2010-07-31,-57.172752,0.07782182897599998
2010-08-31,-60.56481600000001,0.07057298820799998
2010-09-30,-61.428743999999995,0.06872677407200001
2010-10-31,-64.61442,0.061918984460000014
2010-11-30,-64.27512000000002,0.06264406855999997
2010-12-31,-64.60880400000002,0.06193098585199996
2011-01-31,-65.932308,0.05910265780399998
2011-02-28,-63.02696400000002,0.06531137793199995
2011-03-31,-65.832156,0.05931668262800001
2011-04-30,-67.08780000000002,0.05663337139999996
2011-05-31,-66.07036800000003,0.05880762358399993
2011-06-30,-66.07036800000003,0.05880762358399993
2011-07-31,-63.81320400000001,0.06363118305199997
2011-08-31,-68.45716800000002,0.05370703198399994
2011-09-30,-74.28938400000001,0.041243586391999966
2011-10-31,-70.85379599999999,0.04858543794800003
2011-11-30,-75.57825600000001,0.03848926692799999
2011-12-31,-78.557076,0.032123528587999994
2012-01-31,-78.037128,0.033234657464
2012-02-29,-78.147108,0.032999630204
2012-03-31,-81.03981600000003,0.02681791320799995
2012-04-30,-82.69092,0.02328950396
2012-05-31,-84.933108,0.018497948203999998
2012-06-30,-87.09994800000001,0.013867411123999957
2012-07-31,-89.29159200000001,0.009183867895999995
2012-08-31,-87.634872,0.012724278536
2012-09-30,-82.69092,0.02328950396
2012-10-31,-84.92328,0.018518950639999972
2012-11-30,-84.92328,0.018518950639999972
2012-12-31,-86.04273600000002,0.016126673167999962
2013-01-31,-84.99301200000002,0.018369933355999953
2013-02-28,-86.12042400000001,0.015960653911999963
2013-03-31,-89.34541200000001,0.009068854555999976
2013-04-30,-85.60468800000001,0.01706278174399998
2013-05-31,-85.090824,0.018160909112
2013-06-30,-82.38063600000001,0.023952580867999985
2013-07-31,-81.85975200000001,0.025065709975999974
2013-08-31,-77.53590000000003,0.034305781699999933
2013-09-30,-76.01022000000003,0.03756615985999993
2013-10-31,-75.49776,0.03866128688
2013-11-30,-71.23802400000002,0.04776434271199994
2013-12-31,-71.82021599999999,0.04652019840800003
2014-01-31,-74.05585200000002,0.04174264427599997
2014-02-28,-72.56620800000002,0.04492601350399996
2014-03-31,-66.721824,0.057415462112000014
2014-04-30,-68.96822400000002,0.052614905311999964
2014-05-31,-68.00601599999999,0.05467114380800002
2014-06-30,-64.90458000000001,0.061298912539999986
2014-07-31,-63.40651200000002,0.06450028385599996
2014-08-31,-65.64402000000001,0.05971872925999998
2014-09-30,-65.345436,0.06035680326799998
2014-10-31,-66.43260000000001,0.05803353379999999
2014-11-30,-68.700996,0.05318597154799999
2014-12-31,-65.68239600000001,0.05963671974799997
2015-01-31,-66.21966000000003,0.05848858657999992
2015-02-28,-68.438916,0.05374603650799999
2015-03-31,-71.670456,0.04684023552799999
2015-04-30,-70.20000000000002,0.04998259999999997
2015-05-31,-70.819164,0.048659446531999995
2015-06-30,-70.98670800000002,0.04830140500399995
2015-07-31,-75.50618400000002,0.03864328479199997
2015-08-31,-76.013496,0.03755915904799998
2015-09-30,-80.03455199999999,0.028966162376000037
2015-10-31,-79.06579199999999,0.031036402496000016
2015-11-30,-79.12569600000003,0.030908387647999937
2015-12-31,-83.061576,0.022497412087999998
2016-01-31,-85.45680000000002,0.017378818399999964
2016-02-29,-87.39198000000002,0.01324333873999997
2016-03-31,-88.36308,0.011168098039999989
2016-04-30,-88.38414,0.011123092819999982
2016-05-31,-90.766728,0.0060315022640000035
2016-06-30,-93.13106400000001,0.000978916231999989
2016-07-31,-89.83353600000001,0.008025733567999965
2016-08-31,-89.362728,0.009031850263999991
2016-09-30,-88.89192,0.010037966959999985
2016-10-31,-90.31089600000001,0.007005615247999977
2016-11-30,-91.26000000000002,0.004977379999999947
2016-12-31,-88.91532000000001,0.009987961159999977
2017-01-31,-83.71256400000001,0.021106250731999978
2017-02-28,-81.34635600000001,0.02616283722799995
2017-03-31,-79.47529200000002,0.030161300995999944
2017-04-30,-80.46979200000001,0.028036054495999954
2017-05-31,-77.640264,0.03408275583199998
2017-06-30,-76.26668400000003,0.03701809629199996
2017-07-31,-76.31863200000001,0.03690708341599997
2017-08-31,-74.93616,0.03986142607999998
2017-09-30,-73.55602800000003,0.04281076816399994
2017-10-31,-67.93722000000002,0.05481816085999995
2017-11-30,-66.59125200000003,0.05769449447599994
2017-12-31,-65.306592,0.06043981289600001
2018-01-31,-64.55170800000002,0.06205300000399996
2018-02-28,-63.288107999999994,0.064753313204
2018-03-31,-63.892764,0.063461163332
2018-04-30,-62.58236400000001,0.06626148813199997
2018-05-31,-64.094472,0.063030113336
2018-06-30,-63.333504000000005,0.06465630195199999
2018-07-31,-62.06990400000001,0.06735661515199999
2018-08-31,-63.53661600000001,0.06422225160799998
2018-09-30,-62.310456000000016,0.06684255552799996
2018-10-31,-67.05925199999999,0.05669437847600003
2018-11-30,-69.82560000000001,0.05078269279999999
2018-12-31,-73.04310000000001,0.04390689529999998
2019-01-31,-78.404976,0.032448566287999976
2019-02-28,-80.22877199999999,0.028551114236000003
2019-03-31,-80.707536,0.027527995567999994
2019-04-30,-82.04975999999999,0.024659662880000006
2019-05-31,-83.35173600000002,0.021877340167999967
2019-06-30,-85.53823200000002,0.017204798215999944
2019-07-31,-86.84816400000003,0.01440547353199996
2019-08-31,-88.118784,0.011690158591999981
2019-09-30,-91.924092,0.0035582153960000084
2019-10-31,-93.60000000000002,-2.3200000000045406e-05
2019-11-30,-92.76181200000002,0.0017680077559999673
2019-12-31,-93.18114,0.0008719038199999929
2020-01-31,-88.97475600000001,0.009860946427999976
2020-02-29,-90.24537600000002,0.007145631487999964
2020-03-31,-114.09325200000002,-0.04381727952400006
2020-04-30,-138.688524,-0.096377375788
2020-05-31,-130.789152,-0.079496417824
2020-06-30,-121.54662,-0.05974512694000001
2020-07-31,-114.81584400000001,-0.04536145862800001
2020-08-31,-109.852704,-0.034755228448000004
2020-09-30,-106.542072,-0.027680407864000004
2020-10-31,-102.39091200000001,-0.018809378944000022
2020-11-30,-99.03722400000001,-0.011642547688000028
2020-12-31,-95.69289599999999,-0.004495718751999967
2021-01-31,-95.265612,-0.0035826128440000103
2021-02-28,-95.68166400000001,-0.004471715968000041
2021-03-31,-66.48220799999999,0.05792752150400004
2021-04-30,-35.850672,0.123387113936
2021-05-31,-40.49042400000002,0.11347196391199996
2021-06-30,-49.23968399999998,0.09477479529200003
2021-07-31,-53.51065200000002,0.08564773667599995
2021-08-31,-54.743832000000026,0.08301243101599994
2021-09-30,-56.67526800000002,0.07888495228399997
2021-10-31,-57.76430400000001,0.07655768235199999
2021-11-30,-58.90201200000001,0.07412640035599997
2021-12-31,-59.961096,0.07186313784800001
2022-01-31,-73.54292400000003,0.042838771411999946
2022-02-28,-70.17894000000001,0.05002760521999997
2022-03-31,-76.236264,0.03708310383199997
2022-04-30,-80.851212,0.027220959956
2022-05-31,-88.30036800000002,0.011302113583999969
2022-06-30,-94.41057600000002,-0.0017554009120000558
2022-07-31,-101.62760399999999,-0.017178189747999964
2022-08-31,-105.16053600000001,-0.02472806543200001
2022-09-30,-108.324684,-0.031489849708000006
2022-10-31,-114.60243600000001,-0.04490540573200004
2022-11-30,-121.96360800000001,-0.06063623029600002
2022-12-31,-128.121552,-0.07379575662400001
